query_id,served_outcome,abstain_reason,witness_alt_class,witness_alt_basis,policy_id,policy_block_sha256,evidence_ptr,certification_tier,contract_id,contract_version
pairD_stale-soft_s1:e5:p227,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e5:p228,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e5:p229,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e5:p230,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e5:p231,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e5:p232,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e5:p233,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e5:p234,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e5:p235,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e5:p236,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e5:p237,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e5:p238,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e5:p239,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e5:p240,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e5:p241,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e5:p242,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e5:p243,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e5:p244,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e5:p245,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e5:p246,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e5:p247,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e5:p248,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e5:p249,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e5:p250,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e5:p251,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e5:p252,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e5:p253,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e5:p254,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e5:p255,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p1,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p3,abstain,merge_suspect_led,,,,,,core-certified,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p4,abstain,merge_suspect_led,,,,,,core-certified,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p5,abstain,merge_suspect_led,,,,,,core-certified,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p6,abstain,merge_suspect_led,,,,,,core-certified,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p7,abstain,merge_suspect_led,,,,,,core-certified,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p8,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p9,abstain,merge_suspect_led,,,,,,core-certified,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p10,abstain,merge_suspect_led,,,,,,core-certified,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p11,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p13,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p14,abstain,merge_suspect_led,,,,,,core-certified,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p15,abstain,merge_suspect_led,,,,,,core-certified,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p16,abstain,merge_suspect_led,,,,,,core-certified,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p18,abstain,merge_suspect_led,,,,,,core-certified,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p19,abstain,merge_suspect_led,,,,,,core-certified,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p20,abstain,merge_suspect_led,,,,,,core-certified,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p21,abstain,merge_suspect_led,,,,,,core-certified,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p22,abstain,merge_suspect_led,,,,,,core-certified,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p23,abstain,merge_suspect_led,,,,,,core-certified,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p24,abstain,merge_suspect_led,,,,,,core-certified,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p25,abstain,merge_suspect_led,,,,,,core-certified,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p26,abstain,merge_suspect_led,,,,,,core-certified,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p27,abstain,merge_suspect_led,,,,,,core-certified,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p28,abstain,merge_suspect_led,,,,,,core-certified,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p29,abstain,merge_suspect_led,,,,,,core-certified,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p31,abstain,merge_suspect_led,,,,,,core-certified,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p32,abstain,merge_suspect_led,,,,,,core-certified,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p33,abstain,merge_suspect_led,,,,,,core-certified,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p34,abstain,merge_suspect_led,,,,,,core-certified,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p35,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p36,abstain,merge_suspect_led,,,,,,core-certified,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p37,abstain,merge_suspect_led,,,,,,core-certified,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p38,abstain,merge_suspect_led,,,,,,core-certified,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p39,abstain,merge_suspect_led,,,,,,core-certified,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p40,abstain,merge_suspect_led,,,,,,core-certified,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p42,abstain,merge_suspect_led,,,,,,core-certified,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p43,abstain,merge_suspect_led,,,,,,core-certified,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p44,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p46,abstain,merge_suspect_led,,,,,,core-certified,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p47,abstain,merge_suspect_led,,,,,,core-certified,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p48,abstain,merge_suspect_led,,,,,,core-certified,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p49,abstain,merge_suspect_led,,,,,,core-certified,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p52,abstain,merge_suspect_led,,,,,,core-certified,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p53,abstain,merge_suspect_led,,,,,,core-certified,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p54,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p55,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p57,abstain,merge_suspect_led,,,,,,core-certified,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p58,abstain,merge_suspect_led,,,,,,core-certified,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p59,abstain,merge_suspect_led,,,,,,core-certified,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p60,abstain,merge_suspect_led,,,,,,core-certified,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p61,abstain,merge_suspect_led,,,,,,core-certified,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p62,abstain,merge_suspect_led,,,,,,core-certified,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p63,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p64,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p65,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p66,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p67,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p68,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p69,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p70,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p71,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p72,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p73,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p74,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p75,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p76,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p77,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p78,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p79,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p80,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p81,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p82,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p83,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p84,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p85,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p86,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p87,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p88,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p89,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p90,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p91,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p92,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p93,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p94,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p95,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p96,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p97,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p98,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p99,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p100,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p101,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p102,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p103,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p104,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p105,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p106,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p107,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p108,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p109,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p110,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p111,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p112,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p113,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p114,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p115,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p116,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p117,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p118,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p119,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p120,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p121,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p122,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p123,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p124,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p125,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p126,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p127,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p128,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p129,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p130,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p131,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p133,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p134,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p135,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p136,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p137,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p138,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p139,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p140,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p141,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p142,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p143,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p144,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p145,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p146,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p147,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p148,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p149,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p150,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p151,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p152,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p153,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p154,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p155,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p156,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p157,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p158,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p159,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p160,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p161,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p162,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p163,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p164,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p165,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p166,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p167,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p168,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p169,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p170,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p171,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p173,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p175,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p176,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p177,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p178,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p179,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p181,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p182,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p183,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p184,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p185,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p186,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p187,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p189,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p190,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p191,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p192,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p193,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p194,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p195,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p196,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p197,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p198,defer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p199,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p200,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p201,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p202,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p203,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p204,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p205,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p206,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p207,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p208,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p209,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p210,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p211,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p212,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p213,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p214,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p215,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p216,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p217,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p218,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p219,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p220,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p221,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p222,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p223,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p224,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p225,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p226,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p227,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
pairD_stale-soft_s1:e6:p228,answer,,,,,,,harness-heuristic,s1-witness-alt-batch,0.1-candidate
